"V1","V2","cid_match","cid_non_match","cid_max_non_match","cid_min_non_match","ss","s2","s3","Data card","Laptop","Network device","SmartPhone","USB modem","phone_matched","vendor_matched","l2_dist_diff_1","l1_dist_diff_1","l2_dist_diff_2","l1_dist_diff_2","cid_match_adj","cid_non_match_adj","cid_max_non_match_adj","cid_min_non_match_adj","ss_adj","s2_adj","s3_adj"
"593",158515687709,158520806509,0,42,32,10,0,0,0,0,0,0,2,0,0,0,73553.4387795253,41639.7045834871,73553.4387795253,41639.7045834871,0,52,32,20,0,0,0
"594",158536314173,158536794911,0,20,12,8,0,0,0,0,0,0,2,0,0,0,-1685.59691819493,-941.761412735023,1685.59691819493,941.761412735023,0,20,12,8,0,0,0
"595",158500611579,158505222935,0,13,11,2,0,0,0,0,1,0,1,0,0,0,-10782.2888167403,-8876.77323214625,10782.2888167403,8876.77323214625,0,25,14,11,0,0,0
"596",158525444655,158598060279,0,24,19,5,0,0,0,0,0,0,2,0,0,0,8004.05647190571,3631.60400303257,8004.05647190571,3631.60400303257,0,59,40,19,0,0,0
"597",158526303217,158599409443,0,19,10,9,0,0,0,0,1,0,1,0,0,0,57882.9790884533,40704.5507575999,57882.9790884533,40704.5507575999,0,19,10,9,0,0,0
"598",158508828513,158524011043,0,80,61,19,0,0,0,0,0,0,2,0,0,0,10567.898087295,5531.16394795129,10567.898087295,5531.16394795129,0,80,61,19,0,0,0
"599",158527521191,158535617183,0,15,8,7,0,0,0,0,1,0,1,0,0,1,2979.96587476476,-1953.07197272705,2979.96587476476,1953.07197272705,0,26,19,7,0,0,0
"600",158500411793,158531839153,0,18,11,7,0,0,0,0,1,0,1,0,0,0,18898.601571599,8419.49298655855,18898.601571599,8419.49298655855,0,18,11,7,0,0,0
"601",158502336809,158516597249,0,22,13,9,0,0,0,0,0,0,2,0,0,0,13909.7571433943,6897.66943273527,13909.7571433943,6897.66943273527,0,22,13,9,0,0,0
"602",158503655953,158530063945,0,12,9,3,0,0,0,0,0,0,2,0,0,0,28640.7270108409,13514.3691398577,28640.7270108409,13514.3691398577,0,14,9,5,0,0,0
"603",158522134783,158538335547,0,10,5,5,0,0,0,0,0,0,2,0,0,0,70542.6624362305,41339.6313600011,70542.6624362305,41339.6313600011,0,11,6,5,0,0,0
"604",158522532707,158530211533,0,57,38,19,0,0,0,0,0,0,2,0,0,0,8629.01338239068,5243.09066841469,8629.01338239068,5243.09066841469,0,57,38,19,0,0,0
"605",158528849189,158539452269,0,29,18,11,0,0,0,0,1,0,1,0,0,0,18982.0211641043,11001.2762884679,18982.0211641043,11001.2762884679,0,29,18,11,0,0,0
"606",158528850493,158536314173,0,44,36,8,0,0,0,0,0,0,2,0,0,0,627.012807919689,389.631776009411,627.012807919689,389.631776009411,0,44,36,8,0,0,0
"607",158503439635,158520030347,0,27,25,2,0,0,0,0,0,0,2,0,0,0,2621.92820843371,1029.29711617207,2621.92820843371,1029.29711617207,0,69,44,25,0,0,0
"608",158500611579,158522775393,0,4,2,2,0,0,0,0,1,0,1,0,0,0,3569.60435938227,1484.46672001479,3569.60435938227,1484.46672001479,0,16,14,2,0,0,0
"609",158522944879,158525739649,0,11,7,4,0,0,0,0,0,0,1,1,0,0,42907.5500734347,23426.976492322,42907.5500734347,23426.976492322,0,11,7,4,0,0,0
"610",158507025965,158516597249,0,18,13,5,0,0,0,0,0,0,2,0,0,0,10458.5969949781,4219.67932283565,10458.5969949781,4219.67932283565,0,18,13,5,0,0,0
"611",158525734415,158528694919,0,17,11,6,0,0,0,0,0,0,2,0,0,1,34266.1996308669,17045.6784681321,34266.1996308669,17045.6784681321,0,26,20,6,0,0,0
"612",158526548239,158599703973,0,51,48,3,0,0,0,0,0,0,2,0,0,1,5627.30603682417,1935.48651691466,5627.30603682417,1935.48651691466,0,66,48,18,0,0,0
"613",158508364923,158522134689,0,10,8,2,0,0,0,0,0,0,2,0,0,0,5580.24759369369,1527.02301081438,5580.24759369369,1527.02301081438,0,15,8,7,0,0,0
"614",158527014991,158598235811,0,20,13,7,0,0,0,0,0,0,2,0,1,1,32854.5030996771,22927.9798261076,32854.5030996771,22927.9798261076,0,20,13,7,0,0,0
"615",158530718775,158531839153,0,12,7,5,0,0,0,0,0,0,2,0,0,0,-3151.78008774778,-2718.34120634057,3151.78008774778,2718.34120634057,0,12,7,5,0,0,0
"616",158506490105,158524011043,0,62,61,1,0,0,0,0,1,0,1,0,0,1,15286.6069238771,4972.87330813103,15286.6069238771,4972.87330813103,0,69,61,8,0,0,0
"617",158528850493,158529025923,0,49,36,13,0,0,0,0,0,0,2,0,0,0,16930.0313669694,5768.66068204317,16930.0313669694,5768.66068204317,0,49,36,13,0,0,0
"618",158516797249,158526325669,0,35,31,4,0,0,0,0,0,0,2,0,0,1,41548.271128524,19733.0588741684,41548.271128524,19733.0588741684,0,66,35,31,0,0,0
"619",158516797249,158591619013,0,34,31,3,0,0,0,0,0,0,1,0,0,0,8580.28892287102,3165.24331275564,8580.28892287102,3165.24331275564,0,34,31,3,0,0,0
"620",158508828521,158529027621,0,13,8,5,0,0,0,0,0,0,2,0,0,0,38981.2519346679,32719.4244672709,38981.2519346679,32719.4244672709,0,24,16,8,0,0,0
"621",158528680879,158529025923,0,24,13,11,0,0,0,0,0,0,2,0,0,0,32442.4070463289,13959.4871965166,32442.4070463289,13959.4871965166,0,24,13,11,0,0,0
"622",158526820167,158536794911,0,20,12,8,0,0,0,0,0,0,2,0,0,0,55712.2691107985,33714.0140282577,55712.2691107985,33714.0140282577,0,20,12,8,0,0,0
"623",158503439635,158522566517,0,15,13,2,0,0,0,0,0,0,2,0,0,0,9946.80963620192,5031.80170582415,9946.80963620192,5031.80170582415,0,57,44,13,0,0,0
"624",158503536671,158537080635,0,5,3,2,0,0,0,0,0,0,2,0,0,0,106960.993777938,97702.9503569295,106960.993777938,97702.9503569295,0,34,17,17,0,0,0
"625",158500730487,158506811071,0,39,25,14,0,0,0,0,0,0,2,0,1,1,3596.4436777991,2081.02131585286,3596.4436777991,2081.02131585286,0,39,25,14,0,0,0
"626",158500670731,158535617183,0,12,8,4,0,0,0,0,1,0,1,0,0,1,12259.194279239,1876.7651501669,12259.194279239,1876.7651501669,0,27,19,8,0,0,0
"627",158507606357,158516597249,0,15,13,2,0,0,0,0,0,0,2,0,0,0,8024.21318974716,4262.23733259285,8024.21318974716,4262.23733259285,0,44,31,13,0,0,0
"628",158522775359,158525739649,0,9,7,2,0,0,0,0,0,0,1,1,0,0,69227.9325482841,45643.7553647856,69227.9325482841,45643.7553647856,0,17,10,7,0,0,0
"629",158506598841,158525746715,0,13,11,2,0,0,0,0,0,0,1,1,0,0,11349.3410123011,4399.50359571976,11349.3410123011,4399.50359571976,0,14,11,3,0,0,0
"630",158507025965,158525739649,0,12,7,5,0,0,0,0,0,0,1,1,0,0,29563.6881364232,10358.7381389437,29563.6881364232,10358.7381389437,0,12,7,5,0,0,0
"631",158506598841,158522775359,0,4,2,2,0,0,0,0,0,0,1,1,0,0,17161.4211798079,9593.5260871388,17161.4211798079,9593.5260871388,0,13,10,3,0,0,0
"632",158530567031,158536794911,0,15,12,3,0,0,0,0,1,0,1,0,0,0,-157.186281256014,-655.561898219879,157.186281256014,655.561898219879,0,48,36,12,0,0,0
"633",158514064369,158527521191,0,33,26,7,0,0,0,0,1,0,0,0,0,0,4259.94773304991,1885.75288955079,4259.94773304991,1885.75288955079,0,33,26,7,0,0,0
"634",158523272037,158539784377,0,7,6,1,0,0,0,0,1,0,1,0,0,0,3308.4664403584,2009.93500814816,3308.4664403584,2009.93500814816,0,7,6,1,0,0,0
"635",158503845079,158510090027,0,60,58,2,0,0,0,0,0,0,2,0,0,0,29067.9388892252,12845.612699484,29067.9388892252,12845.612699484,0,60,58,2,0,0,0
"636",158502336809,158505653139,0,13,9,4,0,0,0,0,0,0,2,0,0,0,17995.8527779083,9127.5338718445,17995.8527779083,9127.5338718445,0,33,24,9,0,0,0
"637",158522532707,158530190011,1,61,43,18,0.0526315789473684,0.0526315789473684,0.0317460317460317,0,0,0,2,0,0,0,1555.81044910058,1108.95060134434,1555.81044910058,1108.95060134434,1,61,43,18,0.0526315789473684,0.0526315789473684,0.0317460317460317
"638",158522566517,158537236155,0,16,13,3,0,0,0,0,0,0,2,0,0,1,25881.9977359275,10280.0110164089,25881.9977359275,10280.0110164089,0,37,24,13,0,0,0
"639",158503892443,158537959439,0,9,6,3,0,0,0,0,0,0,2,0,0,0,58734.0941761981,37286.0510452351,58734.0941761981,37286.0510452351,0,17,13,4,0,0,0
"640",158527183389,158531112773,0,7,5,2,0,0,0,0,0,0,2,0,0,0,70049.8577968617,54557.9712155472,70049.8577968617,54557.9712155472,0,7,5,2,0,0,0
"641",158530190011,158530991939,2,47,42,5,0.0454545454545455,0.285714285714286,0.0784313725490196,0,0,0,2,0,0,0,1283.43193165256,578.63476560272,1283.43193165256,578.63476560272,2,47,42,5,0.0454545454545455,0.285714285714286,0.0784313725490196
"642",158516086365,158528250261,0,33,24,9,0,0,0,0,0,0,1,0,0,0,1137.03520207195,-3248.76846507943,1137.03520207195,3248.76846507943,0,33,24,9,0,0,0
"643",158500437133,158524011021,0,30,27,3,0,0,0,0,0,0,2,0,0,0,5470.41134768694,2178.71506305252,5470.41134768694,2178.71506305252,0,84,57,27,0,0,0
"644",158522171733,158536794911,0,15,12,3,0,0,0,0,0,0,2,0,0,0,26649.7661588541,7539.74611151006,26649.7661588541,7539.74611151006,0,34,22,12,0,0,0
"645",158530562675,158598743649,0,19,18,1,0,0,0,0,1,0,0,1,0,0,8846.447634412,2946.60836995671,8846.447634412,2946.60836995671,0,19,18,1,0,0,0
"646",158506811071,158599703973,0,17,14,3,0,0,0,0,0,0,2,0,0,0,7426.3061328269,2476.57242813478,7426.3061328269,2476.57242813478,0,32,18,14,0,0,0
"647",158504562579,158537080635,0,9,7,2,0,0,0,0,0,0,2,0,0,0,50711.2007243719,22966.4656412763,50711.2007243719,22966.4656412763,0,32,17,15,0,0,0
"648",158514064369,158521282171,0,31,26,5,0,0,0,0,0,0,1,0,0,0,20548.6867977964,12274.4391124137,20548.6867977964,12274.4391124137,0,31,26,5,0,0,0
"649",158508828521,158510912383,0,39,31,8,0,0,0,0,0,0,2,0,0,0,13440.9224617755,8128.26881525607,13440.9224617755,8128.26881525607,0,39,31,8,0,0,0
"650",158505407647,158524968365,0,67,43,24,0,0,0,0,0,0,2,0,0,0,8994.72998301189,4118.86659792191,8994.72998301189,4118.86659792191,0,67,43,24,0,0,0
"651",158523242175,158524011029,0,46,44,2,0,0,0,0,0,0,2,0,0,0,30867.2534379073,12029.591165192,30867.2534379073,12029.591165192,0,46,44,2,0,0,0
"652",158503697375,158527784041,0,16,12,4,0,0,0,0,0,0,1,0,0,0,12298.4052553562,10554.8641704075,12298.4052553562,10554.8641704075,0,66,54,12,0,0,0
"653",158531370233,158533697379,0,26,13,13,0,0,0,0,0,0,2,0,0,0,7760.86093781534,3301.6914130952,7760.86093781534,3301.6914130952,0,26,13,13,0,0,0
"654",158516597249,158523324811,0,14,13,1,0,0,0,0,0,0,2,0,0,0,4406.55594323849,2187.91775395368,4406.55594323849,2187.91775395368,0,46,33,13,0,0,0
"655",158507689477,158528533197,0,9,5,4,0,0,0,0,0,0,2,0,0,0,3921.06276075759,3084.65205558883,3921.06276075759,3084.65205558883,0,16,11,5,0,0,0
"656",158506598841,158591619013,0,5,3,2,0,0,0,0,0,0,0,1,0,0,28201.9115144908,15446.8231012513,28201.9115144908,15446.8231012513,0,6,3,3,0,0,0
"657",158503851673,158535693543,0,40,23,17,0,0,0,0,0,0,2,0,0,0,-718.713586605742,-1499.85335895235,718.713586605742,1499.85335895235,0,40,23,17,0,0,0
"658",158507531557,158528861475,0,22,19,3,0,0,0,0,0,0,2,0,0,0,6842.42048787585,984.831915066387,6842.42048787585,984.831915066387,0,31,19,12,0,0,0
"659",158501551109,158530190011,0,63,44,19,0,0,0,0,0,0,2,0,1,1,10108.7920542544,5640.21527456811,10108.7920542544,5640.21527456811,0,63,44,19,0,0,0
"660",158537942677,158599409443,0,18,9,9,0,0,0,0,1,0,1,0,0,0,32199.1306679403,17245.8040540204,32199.1306679403,17245.8040540204,0,62,53,9,0,0,0
"661",158520842209,158523324811,0,5,4,1,0,0,0,0,0,0,2,0,0,0,21920.9838698284,17130.1402438568,21920.9838698284,17130.1402438568,0,37,33,4,0,0,0
"662",158508570305,158530908771,0,54,32,22,0,0,0,0,0,0,2,0,1,1,2353.72196138036,560.116189273413,2353.72196138036,560.116189273413,0,54,32,22,0,0,0
"663",158530211457,158538745393,0,45,39,6,0,0,0,0,0,0,2,0,0,0,2387.69955434411,1057.82074519392,2387.69955434411,1057.82074519392,0,45,39,6,0,0,0
"664",158514064369,158537049775,0,34,26,8,0,0,0,0,0,0,1,0,0,0,777.615596837656,703.833289279345,777.615596837656,703.833289279345,0,34,26,8,0,0,0
"665",158538687443,158599409443,0,17,9,8,0,0,0,0,1,0,1,0,0,0,27535.5949363567,18546.2898996314,27535.5949363567,18546.2898996314,0,17,9,8,0,0,0
"666",158503851673,158598235811,0,36,23,13,0,0,0,0,0,0,2,0,0,0,-1783.88443944106,-874.346147375879,1783.88443944106,874.346147375879,0,36,23,13,0,0,0
"667",158528414313,158530211457,0,41,39,2,0,0,0,0,0,0,1,1,0,0,20682.8003927265,6445.99229608307,20682.8003927265,6445.99229608307,0,56,39,17,0,0,0
"668",158520843211,158530190011,0,53,44,9,0,0,0,0,0,0,2,0,0,0,7250.19078857799,3147.08426159246,7250.19078857799,3147.08426159246,0,53,44,9,0,0,0
"669",158520842209,158523696303,0,8,4,4,0,0,0,0,0,0,2,0,0,1,18952.3892951957,13020.2565003291,18952.3892951957,13020.2565003291,0,8,4,4,0,0,0
"670",158505222935,158591031001,0,20,11,9,0,0,0,0,0,0,2,0,0,1,10599.9910905975,4651.67213357267,10599.9910905975,4651.67213357267,0,20,11,9,0,0,0
"671",158501551109,158510090027,0,77,58,19,0,0,0,0,0,0,2,0,1,1,5634.68239430475,3452.08227759922,5634.68239430475,3452.08227759922,0,77,58,19,0,0,0
"672",158510912383,158590054303,0,32,31,1,0,0,0,0,0,0,2,0,0,0,5795.59578046711,1446.38153261012,5795.59578046711,1446.38153261012,0,34,31,3,0,0,0
"673",158508437897,158534344291,0,18,17,1,0,0,0,0,0,0,2,0,1,1,5216.872502532,1223.70985537325,5216.872502532,1223.70985537325,0,47,30,17,0,0,0
"674",158528852153,158536774107,0,42,35,7,0,0,0,0,0,0,2,0,0,0,32376.4022666265,11137.2445967344,32376.4022666265,11137.2445967344,0,42,35,7,0,0,0
"675",158522171733,158528250261,0,27,24,3,0,0,0,0,0,0,1,0,0,0,31834.2315208252,12437.2958264541,31834.2315208252,12437.2958264541,0,46,24,22,0,0,0
"676",158527185851,158529353319,0,34,20,14,0,0,0,0,0,0,2,0,0,0,9123.78394553957,4197.51442876647,9123.78394553957,4197.51442876647,0,34,20,14,0,0,0
"677",158507689477,158599593211,0,17,12,5,0,0,0,0,0,0,2,0,0,0,7066.01726274384,5780.08435253076,7066.01726274384,5780.08435253076,0,17,12,5,0,0,0
"678",158522679977,158530211457,0,55,39,16,0,0,0,0,0,0,2,0,0,0,5796.92595320184,3540.76440059194,5796.92595320184,3540.76440059194,0,55,39,16,0,0,0
"679",158524011019,158528850739,1,36,27,9,0.0357142857142857,0.1,0.0526315789473684,1,1,0,0,0,0,0,2076.91258546838,1087.59561539439,2076.91258546838,1087.59561539439,1,36,27,9,0.0357142857142857,0.1,0.0526315789473684
"680",158508415291,158529872369,0,12,7,5,0,0,0,0,0,0,1,0,0,0,22850.1512642161,11099.3062642034,22850.1512642161,11099.3062642034,0,12,7,5,0,0,0
"681",158524011011,158524011325,0,68,46,22,0,0,0,0,0,0,2,0,0,0,8060.39859801228,2447.32580305712,8060.39859801228,2447.32580305712,0,68,46,22,0,0,0
"682",158522529493,158536314175,0,23,15,8,0,0,0,0,0,0,1,0,0,0,4900.68272307523,1950.62562924296,4900.68272307523,1950.62562924296,0,23,15,8,0,0,0
"683",158503800973,158535970759,0,14,10,4,0,0,0,0,0,0,2,0,0,0,12335.6104668211,4123.89526880041,12335.6104668211,4123.89526880041,0,14,10,4,0,0,0
"684",158528680879,158536856225,0,32,21,11,0,0,0,0,0,0,2,0,0,0,22255.9885323466,9950.68997914874,22255.9885323466,9950.68997914874,0,32,21,11,0,0,0
"685",158524011043,158537942677,0,70,61,9,0,0,0,0,0,0,2,0,0,0,2742.02587880604,5193.01863627442,2742.02587880604,5193.01863627442,0,114,61,53,0,0,0
"686",158522679977,158537080635,0,18,16,2,0,0,0,0,0,0,2,0,0,0,30472.0237720227,12293.0520003007,30472.0237720227,12293.0520003007,0,33,17,16,0,0,0
"687",158503800973,158528850739,0,14,10,4,0,0,0,1,0,0,1,0,0,0,17882.7423071567,8726.42863377959,17882.7423071567,8726.42863377959,0,14,10,4,0,0,0
"688",158522835021,158598743649,0,15,14,1,0,0,0,0,0,0,1,1,0,0,13817.6463254501,6858.18789595503,13817.6463254501,6858.18789595503,0,15,14,1,0,0,0
"689",158530190011,158531551379,0,50,44,6,0,0,0,0,0,0,2,0,0,0,16177.3271875796,5303.19482050653,16177.3271875796,5303.19482050653,0,50,44,6,0,0,0
"690",158528850813,158539469491,0,10,9,1,0,0,0,0,0,0,1,1,0,0,4199.16624157157,1702.29059521042,4199.16624157157,1702.29059521042,0,18,9,9,0,0,0
"691",158502336809,158507025965,0,14,9,5,0,0,0,0,0,0,2,0,0,1,16504.2974932214,5801.25572257969,16504.2974932214,5801.25572257969,0,14,9,5,0,0,0
"692",158526470823,158531839153,0,12,7,5,0,0,0,0,0,0,2,0,0,0,4201.13424564514,1964.92631930488,4201.13424564514,1964.92631930488,0,12,7,5,0,0,0
"693",158500730487,158507587401,0,35,25,10,0,0,0,0,0,0,2,0,0,0,11738.5330034575,7220.48305204547,11738.5330034575,7220.48305204547,0,35,25,10,0,0,0
"694",158516997599,158522532707,0,21,19,2,0,0,0,0,0,0,2,0,0,0,10629.4223476817,3143.50200391277,10629.4223476817,3143.50200391277,0,22,19,3,0,0,0
"695",158523696303,158534344291,0,5,4,1,0,0,0,0,0,0,2,0,0,1,5351.82129687442,2755.35788035923,5351.82129687442,2755.35788035923,0,34,30,4,0,0,0
"696",158507135235,158530067653,0,57,41,16,0,0,0,0,0,0,2,0,1,1,14590.7797177624,6736.07559299068,14590.7797177624,6736.07559299068,0,57,41,16,0,0,0
"697",158500411793,158536314175,0,19,11,8,0,0,0,0,1,0,0,0,0,0,17125.111848736,6951.42344237407,17125.111848736,6951.42344237407,0,19,11,8,0,0,0
"698",158525739649,158528850813,0,8,7,1,0,0,0,0,0,0,0,2,1,1,26509.6538718006,8798.02793322539,26509.6538718006,8798.02793322539,0,16,9,7,0,0,0
"699",158507531557,158514064369,0,29,26,3,0,0,0,0,0,0,1,0,0,0,5111.83385587014,1394.98814943229,5111.83385587014,1394.98814943229,0,38,26,12,0,0,0
"700",158526548205,158535971159,0,12,10,2,0,0,0,0,0,0,2,0,1,1,1491.50234149211,582.222647683828,1491.50234149211,582.222647683828,0,29,19,10,0,0,0
"701",158524011019,158599593211,0,40,28,12,0,0,0,0,1,0,1,0,0,0,11231.862973068,5116.24836075467,11231.862973068,5116.24836075467,0,40,28,12,0,0,0
"702",158516497707,158538406629,0,7,6,1,0,0,0,0,0,0,1,0,0,0,23825.2315915565,14086.8994624214,23825.2315915565,14086.8994624214,0,8,6,2,0,0,0
"703",158520843211,158525739649,0,16,9,7,0,0,0,0,0,0,1,1,0,0,58548.34598783,37690.02639748,58548.34598783,37690.02639748,0,16,9,7,0,0,0
"704",158515886411,158522532707,0,35,19,16,0,0,0,0,0,0,2,0,0,1,19986.5746145673,13761.2528754342,19986.5746145673,13761.2528754342,0,35,19,16,0,0,0
"705",158506490105,158524011325,0,47,46,1,0,0,0,0,1,0,1,0,0,1,9644.92682787892,4149.22652294242,9644.92682787892,4149.22652294242,0,54,46,8,0,0,0
"706",158515590685,158524011355,0,56,31,25,0,0,0,0,2,0,0,0,1,1,-759.534731068703,-376.085532404421,759.534731068703,376.085532404421,0,56,31,25,0,0,0
"707",158522134783,158535970759,0,15,10,5,0,0,0,0,0,0,2,0,0,0,19181.8143722134,9698.3127692024,19181.8143722134,9698.3127692024,0,15,10,5,0,0,0
"708",158523272037,158526252825,0,17,11,6,0,0,0,0,0,0,2,0,0,0,45898.0631333831,28693.7705792808,45898.0631333831,28693.7705792808,0,17,11,6,0,0,0
"709",158500832267,158538549041,0,13,11,2,0,0,0,0,0,0,2,0,0,0,1803.12733163474,1507.02756833206,1803.12733163474,1507.02756833206,0,63,52,11,0,0,0
"710",158521057825,158526470823,0,7,5,2,0,0,0,0,0,0,1,1,0,0,24772.3286256405,13613.0862075185,24772.3286256405,13613.0862075185,0,13,8,5,0,0,0
"711",158522775393,158527185851,0,16,14,2,0,0,0,0,0,0,2,0,0,0,16796.7353697029,5167.73651785559,16796.7353697029,5167.73651785559,0,16,14,2,0,0,0
"712",158520030347,158590054303,0,26,25,1,0,0,0,0,0,0,2,0,0,0,6148.78632229159,1156.38346546938,6148.78632229159,1156.38346546938,0,28,25,3,0,0,0
"713",158526470823,158534211089,0,8,5,3,0,0,0,0,0,0,2,0,0,0,43031.5224436613,24038.0178482579,43031.5224436613,24038.0178482579,0,8,5,3,0,0,0
"714",158525436943,158533833951,0,16,12,4,0,0,0,0,0,0,2,0,0,1,41435.0646924754,27848.2424174516,41435.0646924754,27848.2424174516,0,16,12,4,0,0,0
"715",158523696303,158591619013,0,7,4,3,0,0,0,0,0,0,1,0,0,0,40369.7617739341,25035.6690899742,40369.7617739341,25035.6690899742,0,7,4,3,0,0,0
"716",158528861475,158539469491,0,28,19,9,0,0,0,0,0,0,2,0,0,0,4775.44596748129,3610.62430569236,4775.44596748129,3610.62430569236,0,28,19,9,0,0,0
"717",158517547861,158529025923,0,28,15,13,0,0,0,0,0,0,2,0,0,0,51470.3414266745,22634.495986167,51470.3414266745,22634.495986167,0,28,15,13,0,0,0
"718",158503851673,158520843211,0,32,23,9,0,0,0,0,0,0,2,0,0,0,-1348.4868364984,-928.734576569487,1348.4868364984,928.734576569487,0,32,23,9,0,0,0
"719",158500670731,158524011011,0,26,22,4,0,0,0,0,1,0,1,0,0,0,18903.5470970842,6866.07974851819,18903.5470970842,6866.07974851819,0,30,22,8,0,0,0
"720",158516497707,158598102309,0,8,6,2,0,0,0,0,0,0,1,0,0,0,16519.6637355545,9235.18948158668,16519.6637355545,9235.18948158668,0,29,23,6,0,0,0
"721",158524898803,158536774107,0,39,32,7,0,0,0,0,0,0,2,0,0,0,46202.6598737035,22386.8336266473,46202.6598737035,22386.8336266473,0,39,32,7,0,0,0
"722",158500941403,158526303217,0,14,10,4,0,0,0,0,0,0,2,0,1,1,73301.4694962628,55960.5137031049,73301.4694962628,55960.5137031049,0,21,11,10,0,0,0
"723",158521139133,158523696303,0,16,12,4,0,0,0,0,0,0,2,0,0,0,2049.68947281475,2784.98548979476,2049.68947281475,2784.98548979476,0,16,12,4,0,0,0
"724",158527521191,158599593211,0,19,12,7,0,0,0,0,1,0,1,0,0,0,4506.94938708115,147.842838386682,4506.94938708115,147.842838386682,0,19,12,7,0,0,0
"725",158508437897,158535693543,0,34,17,17,0,0,0,0,0,0,2,0,0,0,28371.0427534744,12756.3171049296,28371.0427534744,12756.3171049296,0,34,17,17,0,0,0
"726",158522171733,158523242175,0,5,3,2,0,0,0,0,0,0,2,0,0,0,155687.820741313,134583.079692426,155687.820741313,134583.079692426,0,24,22,2,0,0,0
"727",158504562579,158534056291,0,12,7,5,0,0,0,0,0,0,2,0,0,0,21385.7837927783,12388.3822508478,21385.7837927783,12388.3822508478,0,20,15,5,0,0,0
"728",158503476701,158531551379,0,7,6,1,0,0,0,0,0,0,2,0,0,0,34608.9672962855,16224.7597207776,34608.9672962855,16224.7597207776,0,23,17,6,0,0,0
"729",158522775359,158531551379,0,8,6,2,0,0,0,0,0,0,2,0,0,0,35316.0528900414,26544.1280452743,35316.0528900414,26544.1280452743,0,16,10,6,0,0,0
"730",158526325669,158533303379,0,12,8,4,0,0,0,0,0,0,2,0,0,0,7562.83306105184,3980.24175890369,7562.83306105184,3980.24175890369,0,43,35,8,0,0,0
"731",158503697375,158520675947,0,15,11,4,0,0,0,0,0,0,1,0,0,0,9084.73313951925,4904.29572573647,9084.73313951925,4904.29572573647,0,65,54,11,0,0,0
"732",158507689477,158527501713,0,8,5,3,0,0,0,0,0,0,2,0,1,1,5963.33284042634,4157.93018787848,5963.33284042634,4157.93018787848,0,27,22,5,0,0,0
"733",158500411793,158530880373,0,36,25,11,0,0,0,0,1,0,1,0,0,0,25393.7659005482,13912.0400698108,25393.7659005482,13912.0400698108,0,36,25,11,0,0,0
"734",158507025965,158598102309,0,7,5,2,0,0,0,0,0,0,2,0,0,0,2923.93740433041,780.84968778692,2923.93740433041,780.84968778692,0,28,23,5,0,0,0
"735",158500670731,158514202267,0,9,5,4,0,0,0,0,1,0,1,0,0,0,27027.9282570745,8169.18752021844,27027.9282570745,8169.18752021844,0,100,92,8,0,0,0
"736",158522679977,158527784041,0,28,16,12,0,0,0,0,0,0,2,0,0,0,7987.32605748916,5095.28677514816,7987.32605748916,5095.28677514816,0,28,16,12,0,0,0
"737",158522679977,158528850875,0,61,45,16,0,0,0,0,1,0,1,0,0,0,2775.29397957467,2401.701832292,2775.29397957467,2401.701832292,0,61,45,16,0,0,0
"738",158505407647,158506092285,0,50,43,7,0,0,0,0,0,0,2,0,0,1,4855.59820188963,2553.39817188609,4855.59820188963,2553.39817188609,0,102,59,43,0,0,0
"739",158508828521,158516799767,0,12,8,4,0,0,0,0,0,0,2,0,0,0,34478.8137158971,24629.011012233,34478.8137158971,24629.011012233,0,14,8,6,0,0,0
"740",158523324811,158534672079,0,7,6,1,0,0,0,0,0,0,2,0,1,1,57859.6049856634,33336.68649157,57859.6049856634,33336.68649157,0,39,33,6,0,0,0
"741",158522529493,158531369679,0,19,15,4,0,0,0,0,0,0,2,0,0,0,8948.82252491557,5221.46967921065,8948.82252491557,5221.46967921065,0,34,19,15,0,0,0
"742",158509296887,158526548205,0,5,3,2,0,0,0,0,0,0,2,0,0,0,17149.0305762227,14249.6459790747,17149.0305762227,14249.6459790747,0,50,31,19,0,0,0
"743",158507158161,158599409443,0,14,9,5,0,0,0,0,1,0,1,0,0,0,30200.2911026979,16921.6547327983,30200.2911026979,16921.6547327983,0,71,62,9,0,0,0
"744",158527183389,158599337515,0,20,15,5,0,0,0,0,0,0,2,0,0,0,28392.422215165,11194.9941242098,28392.422215165,11194.9941242098,0,20,15,5,0,0,0
"745",158527501713,158527784041,0,15,12,3,0,0,0,0,0,0,2,0,0,0,6460.9894561129,3484.10161574738,6460.9894561129,3484.10161574738,0,34,22,12,0,0,0
"746",158503439635,158528710497,0,3,2,1,0,0,0,0,0,0,2,0,0,0,22901.5542706959,11700.7103473961,22901.5542706959,11700.7103473961,0,53,44,9,0,0,0
"747",158530211425,158599593211,0,57,45,12,0,0,0,0,0,0,2,0,0,0,9756.64607909636,6648.93065799603,9756.64607909636,6648.93065799603,0,57,45,12,0,0,0
"748",158524417875,158527501713,0,53,50,3,0,0,0,0,0,0,2,0,0,0,1585.51245890608,1055.07347122751,1585.51245890608,1055.07347122751,0,72,50,22,0,0,0
"749",158528250261,158531370233,0,37,24,13,0,0,0,0,0,0,1,0,0,0,6501.84821337885,2821.85475025132,6501.84821337885,2821.85475025132,0,37,24,13,0,0,0
"750",158516797249,158528533197,0,35,31,4,0,0,0,0,0,0,2,0,0,0,25570.8928208932,8966.06785815784,25570.8928208932,8966.06785815784,0,42,31,11,0,0,0
